sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19796740#0,206273340,5319893097,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796740.0,0,asphalt,,,,178.30656343412392,20.895357230976224
19796740#1,5319893097,5319893093,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796740.0,0,asphalt,,,,178.30656343412392,51.68148899817107
19796740#2,5319893093,5319893094,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796740.0,0,asphalt,,,,178.30656343412392,
19796740#3,5319893094,206273333,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796740.0,0,asphalt,,,,178.30656343412392,40.932617327605406
19796741,206273367,206273368,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796741.0,0,,,,,6.29401002266816,56.627197385895634
19796796#0,1400747808,5318551898,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796796.0,0,asphalt,,,yes,256.0835349386897,126.3646989551051
19796796#1,5318551898,206274057,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796796.0,0,asphalt,,,yes,256.0835349386897,71.62900397076898
19796796#2,206274057,5318551901,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796796.0,0,asphalt,,,yes,256.0835349386897,40.40650979561708
19796796#3,5318551901,5318551908,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796796.0,0,asphalt,,,yes,256.0835349386897,93.16350318006225
19796796#4,5318551908,5318336635,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796796.0,0,asphalt,,,yes,256.0835349386897,128.03915639910164
19796821#0,206278284,1770503175,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796821.0,1,asphalt,,,,301.6151703496633,162.0315195795435
19797009#1,206278272,206278273,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19797009.0,0,,,,,184.91504605102105,9.296543057246987
19797009#2,206278273,206278277,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19797009.0,0,,,,,184.91504605102105,14.789198292679856
